transaction_id,customer_transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
14639,269,2019-04-09,07:19:26,8,42,8276,Y,1,1,30,2,6,3,N
14640,270,2019-04-09,09:56:25,8,42,8061,N,1,1,39,1,4.25,4.25,N
14641,270,2019-04-09,09:56:25,8,42,8061,N,1,2,63,1,0.8,0.8,N
14642,271,2019-04-09,09:36:19,8,41,8172,N,1,1,51,1,3,3,N
14643,272,2019-04-09,09:28:45,8,41,5638,N,1,1,25,2,4.4,2.2,N
14644,272,2019-04-09,09:28:45,8,41,5902,N,1,3,76,1,3.5,3.5,N
14645,273,2019-04-09,10:16:43,8,41,8284,Y,1,1,39,2,8.5,4.25,N
14646,273,2019-04-09,10:16:43,8,41,8284,Y,1,2,65,1,0.8,0.8,N
14647,274,2019-04-09,07:12:17,8,41,5238,Y,1,1,40,2,7.5,3.75,N
14648,274,2019-04-09,07:12:17,8,41,104,Y,1,2,64,1,0.8,0.8,N
14649,275,2019-04-09,09:40:40,8,42,8346,Y,1,1,35,2,6.2,3.1,N
14650,275,2019-04-09,09:40:40,8,42,8346,Y,1,3,74,1,3.5,3.5,N
14651,276,2019-04-09,08:16:26,8,41,5814,N,1,1,36,1,3.75,3.75,N
14652,276,2019-04-09,08:16:26,8,41,796,N,1,3,74,1,3.5,3.5,N
14653,277,2019-04-09,10:31:56,8,45,5245,N,1,1,60,1,3.75,3.75,N
14654,278,2019-04-09,10:18:35,8,45,5479,N,1,1,23,2,5,2.5,N
14655,279,2019-04-09,10:11:01,8,45,66,N,1,1,36,2,7.5,3.75,N
14656,279,2019-04-09,10:11:01,8,45,8379,N,6,6,2,1,18,18,N
14657,280,2019-04-09,10:19:20,8,41,8381,Y,1,1,61,1,4.75,4.75,N
14658,281,2019-04-09,10:53:16,8,42,8450,Y,1,1,31,1,2.2,2.2,N
14659,282,2019-04-09,10:20:48,8,45,8220,Y,1,1,33,2,7,3.5,N
14660,283,2019-04-09,10:44:59,8,41,186,N,1,1,23,2,5,2.5,N
14661,284,2019-04-09,11:24:51,8,45,5155,N,1,1,30,1,3,3,N
14662,285,2019-04-09,10:33:17,8,41,5291,N,1,1,33,2,7,3.5,N
14663,286,2019-04-09,10:21:15,8,41,5303,Y,1,1,61,1,4.75,4.75,N
14664,286,2019-04-09,10:21:15,8,41,744,Y,1,3,75,1,3.5,3.5,N
14665,287,2019-04-09,09:06:28,8,42,259,Y,1,1,61,2,9.5,4.75,N
14666,288,2019-04-09,11:03:47,8,42,5777,Y,1,1,25,1,2.2,2.2,N
14667,289,2019-04-09,08:44:28,8,45,5873,Y,1,1,55,1,4,4,N
14668,290,2019-04-09,07:42:24,8,41,8226,N,1,1,46,1,2.5,2.5,N
14669,290,2019-04-09,07:42:24,8,41,8226,N,1,3,76,1,3.5,3.5,N
14670,291,2019-04-09,08:18:06,8,41,8497,Y,1,1,29,2,5,2.5,N
14671,292,2019-04-09,11:22:37,8,45,8019,Y,1,1,28,1,2,2,N
14672,293,2019-04-09,09:31:32,8,41,12,Y,1,1,45,1,3,3,N
14673,293,2019-04-09,09:31:32,8,41,5675,Y,1,3,74,1,3.5,3.5,N
14674,294,2019-04-09,07:42:37,8,42,5932,Y,1,1,60,2,7.5,3.75,N
14675,295,2019-04-09,10:34:39,8,45,5099,Y,1,1,52,2,5,2.5,N
14676,295,2019-04-09,10:34:39,8,45,8475,Y,6,6,19,1,6.4,6.4,N
14677,296,2019-04-09,09:53:18,8,45,8466,Y,1,1,46,2,5,2.5,N
14678,297,2019-04-09,08:15:19,8,45,8149,N,1,1,29,2,5,2.5,N
14679,298,2019-04-09,11:27:58,8,42,5013,N,1,1,52,1,2.5,2.5,N
14680,299,2019-04-09,08:12:36,8,41,8091,N,1,1,51,1,3,3,N
14681,300,2019-04-09,08:56:15,8,41,5708,N,1,1,50,1,2.5,2.5,N
14682,301,2019-04-09,09:38:57,8,42,8297,N,1,1,59,2,9,4.5,N
14683,301,2019-04-09,09:38:57,8,42,5205,N,1,3,69,1,3.25,3.25,N
14684,301,2019-04-09,09:38:57,8,42,665,N,6,6,16,1,8.95,8.95,N
14685,302,2019-04-09,08:55:50,8,45,43,N,1,1,61,1,4.75,4.75,N
14686,303,2019-04-09,08:21:37,8,42,8169,N,1,1,46,2,5,2.5,N
14687,304,2019-04-09,07:10:20,8,42,727,Y,1,1,46,2,5,2.5,N
14688,305,2019-04-09,08:15:59,8,42,8168,Y,1,1,38,2,7.5,3.75,N
14689,305,2019-04-09,08:15:59,8,42,8168,Y,1,2,64,1,0.8,0.8,N
14690,306,2019-04-09,07:37:53,8,45,8061,Y,1,1,35,2,6.2,3.1,N
14691,306,2019-04-09,07:37:53,8,45,8061,Y,1,3,75,1,3.5,3.5,N
14692,307,2019-04-09,10:52:51,8,41,344,Y,1,1,25,2,4.4,2.2,N
14693,308,2019-04-09,06:34:18,8,41,663,Y,1,1,59,2,9,4.5,N
14694,309,2019-04-09,07:43:10,8,42,8428,N,1,1,39,1,4.25,4.25,N
14695,309,2019-04-09,07:43:10,8,42,8428,N,1,2,65,2,1.6,0.8,N
14696,310,2019-04-09,07:19:30,8,45,5744,N,1,1,41,2,8.5,4.25,N
14697,310,2019-04-09,07:19:30,8,45,5911,N,1,2,63,1,0.8,0.8,N
14698,311,2019-04-09,09:23:22,8,41,8247,N,1,1,41,1,4.25,4.25,N
14699,311,2019-04-09,09:23:22,8,41,197,N,1,2,65,1,0.8,0.8,N
14700,312,2019-04-09,10:00:59,8,41,363,Y,1,1,51,2,6,3,N
14701,313,2019-04-09,09:31:24,8,41,8322,Y,1,1,40,2,7.5,3.75,N
14702,313,2019-04-09,09:31:24,8,41,8322,Y,1,2,63,2,1.6,0.8,N
14703,314,2019-04-09,07:19:35,8,41,677,N,1,1,41,1,4.25,4.25,N
14704,314,2019-04-09,07:19:35,8,41,5613,N,1,2,65,1,0.8,0.8,N
14705,315,2019-04-09,10:31:17,8,45,5454,Y,1,1,39,2,8.5,4.25,N
14706,315,2019-04-09,10:31:17,8,45,5858,Y,1,2,63,1,0.8,0.8,N
14707,315,2019-04-09,10:31:17,8,45,8168,Y,6,6,1,1,18,18,N
14708,316,2019-04-09,09:03:38,8,41,197,N,1,1,22,2,4,2,N
14709,316,2019-04-09,09:03:38,8,41,5528,N,1,3,71,1,3.75,3.75,N
14710,317,2019-04-09,09:24:15,8,45,8271,N,1,1,29,1,2.5,2.5,N
14711,318,2019-04-09,07:15:40,8,45,5187,Y,1,1,23,2,5,2.5,N
14712,319,2019-04-09,09:14:06,8,41,8088,N,1,1,33,2,7,3.5,N
14713,320,2019-04-09,08:12:40,8,41,247,N,1,1,42,2,5,2.5,N
14714,320,2019-04-09,08:12:40,8,41,5025,N,1,3,79,1,3.75,3.75,N
14715,321,2019-04-09,08:00:31,8,42,320,N,1,1,55,2,8,4,N
14716,322,2019-04-09,09:07:08,8,41,8259,Y,1,1,57,1,3.1,3.1,N
14717,323,2019-04-09,09:48:14,8,42,8014,N,1,1,37,2,6,3,N
14718,323,2019-04-09,09:48:14,8,42,79,N,1,2,64,2,1.6,0.8,N
14719,324,2019-04-09,07:23:35,8,41,8044,N,1,1,33,2,7,3.5,N
14720,325,2019-04-09,09:23:19,8,42,8394,Y,1,1,53,2,6,3,N
14721,326,2019-04-09,09:21:41,8,41,8421,Y,1,1,55,2,8,4,N
14722,327,2019-04-09,08:37:57,8,45,8007,N,1,1,30,2,6,3,N
14723,328,2019-04-09,06:36:36,8,41,5872,N,1,1,47,1,3,3,N
14724,329,2019-04-09,15:45:22,8,44,8186,Y,1,1,40,1,3.75,3.75,N
14725,329,2019-04-09,15:45:22,8,44,5352,Y,1,2,65,1,0.8,0.8,N
14726,330,2019-04-09,13:50:32,8,43,418,Y,1,1,57,2,6.2,3.1,N
14727,330,2019-04-09,13:50:32,8,43,193,Y,1,3,78,1,4.5,4.5,N
14728,331,2019-04-09,19:39:19,8,41,8064,N,1,1,31,1,2.2,2.2,N
14729,331,2019-04-09,19:39:19,8,41,8064,N,1,3,72,1,3.25,3.25,N
14730,332,2019-04-09,15:18:42,8,44,421,Y,1,1,42,2,5,2.5,N
14731,333,2019-04-09,19:13:34,8,44,8154,Y,1,1,24,1,3,3,N
14732,334,2019-04-09,18:50:07,8,43,8028,N,1,1,34,1,2.45,2.45,N
14733,335,2019-04-09,15:10:59,8,41,731,Y,1,1,59,2,9,4.5,N
14734,336,2019-04-09,14:25:03,8,44,8061,Y,1,1,30,1,3,3,N
14735,337,2019-04-09,16:25:29,8,43,271,N,1,1,52,1,2.5,2.5,N
14736,337,2019-04-09,16:25:29,8,43,602,N,1,3,76,1,3.5,3.5,N
14737,338,2019-04-09,18:13:56,8,43,8376,Y,1,1,49,2,6,3,N
14738,339,2019-04-09,12:19:33,8,44,5224,N,1,1,44,1,2.5,2.5,N
14739,339,2019-04-09,12:19:33,8,44,5681,N,1,3,70,1,3.25,3.25,N
14740,340,2019-04-09,16:39:28,8,44,8429,Y,1,1,47,2,6,3,N
14741,340,2019-04-09,16:39:28,8,44,93,Y,1,3,71,1,3.75,3.75,N
14742,341,2019-04-09,14:21:11,8,43,5929,Y,1,1,40,1,3.75,3.75,N
14743,341,2019-04-09,14:21:11,8,43,8438,Y,1,2,64,2,1.6,0.8,N
14744,342,2019-04-09,14:53:18,8,43,5125,Y,1,1,33,1,3.5,3.5,N
14745,343,2019-04-09,13:43:00,8,41,433,Y,1,1,38,2,7.5,3.75,N
14746,343,2019-04-09,13:43:00,8,41,8239,Y,1,2,64,1,0.8,0.8,N
14747,343,2019-04-09,13:43:00,8,41,8286,Y,1,3,73,1,3.75,3.75,N
14748,344,2019-04-09,19:33:27,8,44,5936,Y,1,1,46,1,2.5,2.5,N
14749,345,2019-04-09,14:23:15,8,41,281,N,1,1,41,2,8.5,4.25,N
14750,345,2019-04-09,14:23:15,8,41,202,N,1,2,65,2,1.6,0.8,N
14751,346,2019-04-09,12:47:54,8,41,247,Y,1,1,37,2,6,3,N
14752,346,2019-04-09,12:47:54,8,41,472,Y,1,2,65,2,1.6,0.8,N
14753,347,2019-04-09,14:20:04,8,41,253,Y,1,1,22,1,2,2,N
14754,348,2019-04-09,19:30:05,8,43,5146,Y,1,1,56,1,2.55,2.55,N
14755,349,2019-04-09,11:50:41,8,43,800,N,1,1,51,2,6,3,N
14756,350,2019-04-09,17:00:21,8,44,8152,Y,1,1,61,1,4.75,4.75,N
14757,350,2019-04-09,17:00:21,8,44,8152,Y,6,6,10,1,10,10,N
14758,351,2019-04-09,19:42:36,8,44,8014,Y,1,1,54,2,5,2.5,N
14759,352,2019-04-09,15:29:16,8,44,5558,N,1,1,48,2,5,2.5,N
14760,353,2019-04-09,14:21:24,8,44,307,Y,1,1,61,2,9.5,4.75,N
14761,353,2019-04-09,14:21:24,8,44,8022,Y,1,3,75,1,3.5,3.5,N
14762,354,2019-04-09,13:54:50,8,44,8054,Y,1,1,39,1,4.25,4.25,N
14763,354,2019-04-09,13:54:50,8,44,177,Y,1,2,64,1,0.8,0.8,N
14764,354,2019-04-09,13:54:50,8,44,275,Y,1,3,78,1,4.5,4.5,N
14765,355,2019-04-09,18:11:01,8,43,8247,N,1,1,43,1,3,3,N
14766,356,2019-04-09,16:30:19,8,44,5053,N,1,1,26,1,3,3,N
14767,356,2019-04-09,16:30:19,8,44,513,N,1,3,70,1,3.25,3.25,N
14768,356,2019-04-09,16:30:19,8,44,5829,N,6,6,3,1,14.75,14.75,N
14769,357,2019-04-09,11:51:10,8,44,5828,Y,1,1,30,1,3,3,N
14770,358,2019-04-09,17:08:47,8,43,5577,N,1,1,37,1,3,3,N
14771,358,2019-04-09,17:08:47,8,43,5070,N,1,2,64,1,0.8,0.8,N
14772,359,2019-04-09,12:18:30,8,43,26,Y,1,1,60,2,7.5,3.75,N
14773,360,2019-04-09,17:18:03,8,41,8236,Y,1,1,47,1,3,3,N
14774,361,2019-04-09,13:33:36,8,43,50,Y,1,1,55,1,4,4,N
14775,361,2019-04-09,13:33:36,8,43,5154,Y,1,3,72,1,3.25,3.25,N
14776,362,2019-04-09,13:17:15,8,44,8249,N,1,1,43,2,6,3,N
14777,362,2019-04-09,13:17:15,8,44,5794,N,1,3,70,1,3.25,3.25,N
14778,363,2019-04-09,12:57:30,8,43,205,Y,1,1,51,1,3,3,N
14779,363,2019-04-09,12:57:30,8,43,8270,Y,1,3,78,1,4.5,4.5,N
14780,364,2019-04-09,12:08:45,8,44,136,N,1,1,36,2,7.5,3.75,N
14781,365,2019-04-09,16:52:31,8,44,340,N,1,1,49,2,6,3,N
14782,366,2019-04-09,19:05:39,8,43,5413,N,1,1,29,2,5,2.5,N
14783,367,2019-04-09,18:44:08,8,44,8005,N,1,1,58,2,7,3.5,N
14784,368,2019-04-09,17:52:11,8,44,8164,Y,1,1,25,2,4.4,2.2,N
14785,368,2019-04-09,17:52:11,8,44,8164,Y,1,3,74,1,3.5,3.5,N
14786,369,2019-04-09,18:51:33,8,41,8157,N,1,1,51,2,6,3,N
14787,370,2019-04-09,17:46:38,8,41,8311,Y,1,1,39,1,4.25,4.25,N
14788,370,2019-04-09,17:46:38,8,41,5537,Y,1,2,64,2,1.6,0.8,N
14789,371,2019-04-09,17:31:32,8,43,5597,N,1,1,22,2,4,2,N
14790,371,2019-04-09,17:31:32,8,43,615,N,1,3,79,1,3.75,3.75,N
14791,372,2019-04-09,13:48:12,8,41,5593,N,1,1,55,2,8,4,N
14792,373,2019-04-09,12:43:17,8,43,511,Y,1,1,30,2,6,3,N
14793,373,2019-04-09,12:43:17,8,43,5904,Y,6,6,20,1,7.6,7.6,N
14794,374,2019-04-09,16:50:26,8,44,8287,N,1,1,57,1,3.1,3.1,N
14795,375,2019-04-09,19:56:29,8,43,491,N,1,1,36,2,7.5,3.75,N
14796,376,2019-04-09,13:52:27,8,41,25,Y,1,1,29,1,2.5,2.5,N
14797,377,2019-04-09,19:20:57,8,44,5383,Y,1,1,37,2,6,3,N
14798,377,2019-04-09,19:20:57,8,44,8321,Y,1,2,64,1,0.8,0.8,N
14799,378,2019-04-09,16:03:21,8,41,5808,Y,1,1,50,2,5,2.5,N
14800,379,2019-04-09,19:26:56,8,43,8111,N,1,1,28,2,4,2,N
14801,380,2019-04-09,17:00:00,8,41,8125,N,1,1,54,1,2.5,2.5,N
14802,381,2019-04-09,14:39:24,8,41,8273,Y,1,1,33,1,3.5,3.5,N
14803,382,2019-04-09,15:51:25,8,44,8435,N,1,1,43,1,3,3,N
14804,383,2019-04-09,17:57:31,8,41,8114,Y,1,1,87,2,6,3,N
14805,384,2019-04-09,17:35:16,8,41,5281,N,1,1,58,2,7,3.5,N
14806,385,2019-04-09,13:55:45,8,44,8197,Y,1,1,24,2,6,3,N
14807,385,2019-04-09,13:55:45,8,44,8197,Y,1,3,77,1,3,3,N
14808,386,2019-04-09,12:18:44,8,41,8281,N,1,1,57,1,3.1,3.1,N
14809,386,2019-04-09,12:18:44,8,41,125,N,1,3,71,1,3.75,3.75,N
14810,387,2019-04-09,15:12:54,8,43,791,Y,1,1,23,2,5,2.5,N
14811,388,2019-04-09,17:56:14,8,44,5945,Y,1,1,36,1,3.75,3.75,N
14812,388,2019-04-09,17:56:14,8,44,8094,Y,1,3,70,1,3.25,3.25,N
14813,389,2019-04-09,15:50:37,8,44,8157,N,1,1,58,2,7,3.5,N
14814,390,2019-04-09,17:45:23,8,44,310,Y,1,1,43,2,6,3,N
14815,391,2019-04-09,15:29:57,8,41,8082,Y,1,1,61,2,9.5,4.75,N
14816,392,2019-04-09,14:27:43,8,43,8050,N,1,1,40,1,3.75,3.75,N
14817,392,2019-04-09,14:27:43,8,43,8050,N,1,2,64,1,0.8,0.8,N
14818,393,2019-04-09,13:30:19,8,43,8166,Y,1,1,26,2,6,3,N
14819,394,2019-04-09,12:38:33,8,43,8070,Y,1,1,36,1,3.75,3.75,N
14820,395,2019-04-09,19:50:29,8,41,8401,Y,1,1,54,2,5,2.5,N
14821,396,2019-04-09,13:10:42,8,43,5878,N,1,1,45,1,3,3,N
14822,397,2019-04-09,13:57:01,8,43,586,N,1,1,46,1,2.5,2.5,N
14823,398,2019-04-09,18:39:32,8,43,8313,Y,1,1,37,2,6,3,N
14824,398,2019-04-09,18:39:32,8,43,5945,Y,1,2,63,1,0.8,0.8,N
14825,399,2019-04-09,11:53:16,8,43,416,N,1,1,25,1,2.2,2.2,N
14826,400,2019-04-09,12:42:39,8,44,408,Y,1,1,23,1,2.5,2.5,N
14827,401,2019-04-09,18:22:12,8,43,302,Y,1,1,28,1,2,2,N
14828,402,2019-04-09,17:47:47,8,41,5740,Y,1,1,87,2,6,3,N
14829,403,2019-04-09,13:01:28,8,44,8228,N,1,1,36,2,7.5,3.75,N
14830,404,2019-04-09,19:05:21,8,44,8219,Y,1,1,57,2,6.2,3.1,N
14831,405,2019-04-09,17:15:21,8,44,8436,Y,1,1,33,2,7,3.5,N
14832,406,2019-04-09,16:07:40,8,44,8475,N,1,1,38,2,7.5,3.75,N
14833,406,2019-04-09,16:07:40,8,44,8475,N,1,2,65,1,0.8,0.8,N
14834,406,2019-04-09,16:07:40,8,44,8475,N,1,3,74,1,3.5,3.5,N
14835,407,2019-04-09,11:50:18,8,44,8136,N,1,1,59,1,4.5,4.5,N
14836,408,2019-04-09,19:56:45,8,41,8389,Y,1,1,33,1,3.5,3.5,N
14837,409,2019-04-09,13:37:44,8,43,131,N,1,1,23,2,5,2.5,N
14838,410,2019-04-09,11:47:39,8,43,5027,N,1,1,37,1,3,3,N
14839,410,2019-04-09,11:47:39,8,43,5688,N,1,2,63,1,0.8,0.8,N
14840,411,2019-04-09,11:36:08,8,41,5085,Y,1,1,46,2,5,2.5,N
14841,412,2019-04-09,16:55:40,8,44,439,N,1,1,29,2,5,2.5,N
14842,413,2019-04-09,12:30:52,8,44,501,Y,1,1,55,2,8,4,N
14843,414,2019-04-09,12:00:56,8,41,8366,Y,1,1,26,1,3,3,N
14844,415,2019-04-09,18:43:22,8,43,607,N,1,1,58,2,7,3.5,N
14845,415,2019-04-09,18:43:22,8,43,120,N,1,3,76,1,3.5,3.5,N
14846,416,2019-04-09,11:32:16,8,41,74,Y,1,1,38,1,3.75,3.75,N
14847,416,2019-04-09,11:32:16,8,41,8226,Y,1,2,63,1,0.8,0.8,N
14848,417,2019-04-09,14:20:29,8,43,8008,Y,1,1,37,2,6,3,N
14849,417,2019-04-09,14:20:29,8,43,5839,Y,1,2,65,2,1.6,0.8,N
14850,418,2019-04-09,14:04:15,8,44,408,N,1,1,30,1,3,3,N
14851,419,2019-04-09,12:19:13,8,41,728,N,1,1,53,1,3,3,N
14852,420,2019-04-09,11:46:07,8,44,8353,N,1,1,61,2,9.5,4.75,N
14853,421,2019-04-09,12:53:13,8,43,8300,N,1,1,48,1,2.5,2.5,N
14854,422,2019-04-09,17:06:45,8,41,8471,N,1,1,37,1,3,3,N
14855,422,2019-04-09,17:06:45,8,41,8471,N,1,2,64,1,0.8,0.8,N
14856,423,2019-04-09,14:32:57,8,41,428,Y,1,1,28,2,4,2,N
14857,423,2019-04-09,14:32:57,8,41,5838,Y,1,3,78,1,4.5,4.5,N
14858,424,2019-04-09,14:00:37,8,41,5814,N,1,1,35,1,3.1,3.1,N
14859,424,2019-04-09,14:00:37,8,41,761,N,1,3,78,1,4.5,4.5,N
14860,424,2019-04-09,14:00:37,8,41,5474,N,6,6,14,1,8.95,8.95,N
14861,425,2019-04-09,11:40:09,8,43,8083,N,1,1,47,2,6,3,N
14862,426,2019-04-09,14:27:09,8,41,450,N,1,1,50,2,5,2.5,N
14863,427,2019-04-09,16:01:25,8,43,5400,N,1,1,44,2,5,2.5,N
14864,428,2019-04-09,17:26:00,8,41,119,N,1,1,53,2,6,3,N
14865,428,2019-04-09,17:26:00,8,41,524,N,1,3,73,1,3.75,3.75,N
14866,429,2019-04-09,17:49:49,8,43,5139,N,1,1,25,2,4.4,2.2,N
14867,429,2019-04-09,17:49:49,8,43,8302,N,1,3,71,1,3.75,3.75,N
14868,430,2019-04-09,12:19:38,8,43,8007,Y,1,1,52,1,2.5,2.5,N
14869,430,2019-04-09,12:19:38,8,43,8007,Y,1,3,74,1,3.5,3.5,N
14870,431,2019-04-09,15:16:34,8,43,8369,N,1,1,47,2,6,3,N
14871,432,2019-04-09,12:36:40,8,41,8341,Y,1,1,32,2,6,3,N
14872,433,2019-04-09,13:32:30,8,44,652,N,1,1,59,2,9,4.5,N
14873,434,2019-04-09,11:43:43,8,41,5714,N,1,1,54,1,2.5,2.5,N
14874,435,2019-04-09,13:00:49,8,41,8224,N,1,1,28,2,4,2,N
14875,435,2019-04-09,13:00:49,8,41,8224,N,1,3,76,1,3.5,3.5,N
14876,436,2019-04-09,17:47:05,8,43,583,N,1,1,56,1,2.55,2.55,N
14877,436,2019-04-09,17:47:05,8,43,216,N,1,3,70,1,3.25,3.25,N
14878,436,2019-04-09,17:47:05,8,43,552,N,6,6,3,1,14.75,14.75,N
14879,437,2019-04-09,12:51:08,8,44,745,Y,1,1,47,2,6,3,N
14880,438,2019-04-09,14:41:40,8,43,8495,N,1,1,26,1,3,3,N
14881,438,2019-04-09,14:41:40,8,43,8495,N,1,3,77,1,3,3,N
14882,439,2019-04-09,17:18:53,8,44,8455,N,1,1,36,1,3.75,3.75,N
14883,440,2019-04-09,19:54:14,8,41,756,N,1,1,45,2,6,3,N
14884,441,2019-04-09,19:46:28,8,43,215,N,1,1,27,1,3.5,3.5,N
14885,441,2019-04-09,19:46:28,8,43,8068,N,1,3,75,1,3.5,3.5,N
14886,442,2019-04-09,16:03:10,8,43,8066,N,1,1,60,1,3.75,3.75,N
14887,443,2019-04-09,15:34:28,8,43,147,N,1,1,36,1,3.75,3.75,N
14888,444,2019-04-09,14:11:57,8,43,8319,N,1,1,56,1,2.55,2.55,N
14889,445,2019-04-09,16:10:59,8,44,316,Y,1,1,56,2,5.1,2.55,N
14890,445,2019-04-09,16:10:59,8,44,5483,Y,6,6,3,1,14.75,14.75,N
14891,446,2019-04-09,15:47:35,8,43,5630,Y,1,1,60,2,7.5,3.75,N
14892,447,2019-04-09,14:00:49,8,43,647,Y,1,1,23,1,2.5,2.5,N
14893,448,2019-04-09,12:55:28,8,43,8407,Y,1,1,33,2,7,3.5,N
14894,449,2019-04-09,14:29:48,8,43,8088,N,1,1,56,1,2.55,2.55,N
14895,450,2019-04-09,11:53:17,8,41,8462,Y,1,1,42,1,2.5,2.5,N
14896,450,2019-04-09,11:53:17,8,41,8462,Y,6,6,12,1,8.95,8.95,N
14897,451,2019-04-09,18:37:01,8,44,8252,N,1,1,35,1,3.1,3.1,N
14898,452,2019-04-09,18:19:54,8,43,5049,N,1,1,55,1,4,4,N
14899,453,2019-04-09,12:52:09,8,41,5323,Y,1,1,41,1,4.25,4.25,N
14900,453,2019-04-09,12:52:09,8,41,5672,Y,1,2,64,2,1.6,0.8,N
14901,454,2019-04-09,19:19:02,8,43,8278,N,1,1,30,2,6,3,N
14902,455,2019-04-09,16:25:08,8,43,8204,Y,1,1,23,2,5,2.5,N
14903,456,2019-04-09,15:59:25,8,41,8377,N,1,1,31,2,4.4,2.2,N
14904,457,2019-04-09,16:17:43,8,43,8286,N,1,1,33,2,7,3.5,N
14905,458,2019-04-09,16:33:35,8,43,193,N,1,1,23,1,2.5,2.5,N
14906,459,2019-04-09,11:53:58,8,44,5835,N,1,1,55,1,4,4,N
14907,460,2019-04-09,12:14:43,8,41,8463,Y,1,1,87,1,3,3,N
14908,461,2019-04-09,12:41:26,8,41,8016,N,1,1,32,2,6,3,N
14909,462,2019-04-09,12:48:58,8,41,26,Y,1,1,38,2,7.5,3.75,N
14910,462,2019-04-09,12:48:58,8,41,101,Y,1,2,63,2,1.6,0.8,N
14911,463,2019-04-09,12:24:38,8,43,8438,Y,1,1,51,1,3,3,N
14912,464,2019-04-09,15:17:01,8,43,796,N,1,1,57,1,3.1,3.1,N
14913,464,2019-04-09,15:17:01,8,43,8176,N,1,3,74,1,3.5,3.5,N
14914,465,2019-04-09,18:44:19,8,41,5594,Y,1,1,52,2,5,2.5,N
14915,466,2019-04-09,18:11:17,8,41,222,Y,1,1,58,2,7,3.5,N
14916,467,2019-04-09,12:52:06,8,41,5602,N,1,1,35,2,6.2,3.1,N
14917,467,2019-04-09,12:52:06,8,41,675,N,1,3,69,1,3.25,3.25,N
14918,468,2019-04-09,14:17:09,8,44,265,N,1,1,55,1,4,4,N
14919,468,2019-04-09,14:17:09,8,44,8013,N,1,3,73,1,3.75,3.75,N
14920,469,2019-04-09,17:58:52,8,41,8030,Y,1,1,32,2,6,3,N
14921,470,2019-04-09,19:12:24,8,41,8200,Y,1,1,49,2,6,3,N
14922,471,2019-04-09,18:41:25,8,43,8477,N,1,1,55,1,4,4,N
14923,472,2019-04-09,15:09:25,8,44,5699,Y,1,1,31,1,2.2,2.2,N
14924,472,2019-04-09,15:09:25,8,44,124,Y,1,3,78,1,4.5,4.5,N
14925,473,2019-04-09,18:57:02,8,41,303,Y,1,1,27,1,3.5,3.5,N
14926,474,2019-04-09,17:53:17,8,44,369,N,1,1,59,2,9,4.5,N
14927,475,2019-04-09,13:34:35,8,43,8082,N,1,1,22,1,2,2,N
14928,476,2019-04-09,14:25:02,8,44,5256,N,1,1,25,2,4.4,2.2,N
14929,477,2019-04-09,13:37:11,8,43,737,Y,1,1,35,2,6.2,3.1,N
14930,478,2019-04-09,19:16:04,8,43,8320,Y,1,1,54,2,5,2.5,N
14931,479,2019-04-09,15:34:13,8,43,8205,N,1,1,57,1,3.1,3.1,N
14932,480,2019-04-09,19:39:51,8,44,5434,Y,1,1,25,2,4.4,2.2,N
14933,481,2019-04-09,13:19:36,8,43,8400,N,1,1,44,1,2.5,2.5,N
14934,482,2019-04-09,18:20:25,8,43,222,Y,1,1,46,2,5,2.5,N
14935,483,2019-04-09,14:02:50,8,44,5339,N,1,1,29,2,5,2.5,N
14936,483,2019-04-09,14:02:50,8,44,5789,N,1,3,71,1,3.75,3.75,N
14937,484,2019-04-09,15:21:59,8,43,17,Y,1,1,33,1,3.5,3.5,N
14938,485,2019-04-09,19:47:51,8,43,8324,N,1,1,37,2,6,3,N
14939,485,2019-04-09,19:47:51,8,43,8324,N,1,2,64,1,0.8,0.8,N
14940,486,2019-04-09,15:01:07,8,41,5763,Y,1,1,31,1,2.2,2.2,N
14941,487,2019-04-09,17:12:25,8,41,8052,Y,1,1,56,1,2.55,2.55,N
14942,488,2019-04-09,18:00:54,8,41,5136,Y,1,1,35,2,6.2,3.1,N
14943,489,2019-04-09,18:28:20,8,43,5737,Y,1,1,27,2,7,3.5,N
14944,490,2019-04-09,11:49:08,8,41,8259,N,1,1,52,1,2.5,2.5,N
14945,491,2019-04-09,13:04:10,8,43,406,Y,1,1,45,1,3,3,N
14946,492,2019-04-09,13:59:37,8,43,8317,N,1,1,31,1,2.2,2.2,N
14947,492,2019-04-09,13:59:37,8,43,5886,N,1,3,79,1,3.75,3.75,N
14948,493,2019-04-09,13:02:22,8,44,8223,Y,1,1,25,2,4.4,2.2,N
14949,494,2019-04-09,11:59:27,8,41,5426,N,1,1,45,1,3,3,N
14950,494,2019-04-09,11:59:27,8,41,8469,N,1,3,77,1,3,3,N
14951,495,2019-04-09,13:49:50,8,44,8261,Y,1,1,59,1,4.5,4.5,N
14952,496,2019-04-09,15:19:47,8,44,5856,Y,1,1,36,1,3.75,3.75,N
14953,497,2019-04-09,19:39:15,8,44,8117,Y,1,1,22,2,4,2,N
14954,498,2019-04-09,18:29:08,8,43,8361,Y,1,1,38,1,3.75,3.75,N
14955,498,2019-04-09,18:29:08,8,43,8361,Y,1,2,65,2,1.6,0.8,N
